jp_name	cn_name	aliases	jp_profile_id	cn_profile_id	voice_archetype	cv_jp	gender	personality_tags	confidence	source_url	notes	jp_voice_name	jp_style	jp_pitch	jp_rate	cn_voice_name	cn_style	cn_pitch	cn_rate
耀星のハサン	耀星哈桑		auto_c39b27cbd2_jp	auto_c39b27cbd2_cn	male_calm	KENN	male	calm,analytical,adult	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=assassin	ja-JP-NaokiNeural		-4%	0.96	zh-CN-YunxiNeural	serious	-5%	0.92
巌窟王 モンテ・クリスト	岩窟王 基督山	巌窟王 モンテクリスト|巌窟王|モンテ|クリスト|岩窟王|基督山	auto_1d90786d97_jp	auto_1d90786d97_cn	male_gruff	島﨑信長	male	rough,proud,heavy	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=avenger	ja-JP-DaichiNeural		-7%	0.98	zh-CN-YunyeNeural	disgruntled	-4%	0.92
アレッサンドロ・ディ・カリオストロ	亚历山德罗·迪·卡利奥斯特罗	アレッサンドロディカリオストロ|アレッサンドロ|カリオストロ|亚历山德罗|卡利奥斯特罗	auto_477c7f6527_jp	auto_477c7f6527_cn	male_calm	竹内良太	male	calm,analytical,adult	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=pretender	ja-JP-NaokiNeural		-1%	0.93	zh-CN-YunxiNeural	serious	-4%	0.92
Ｅ－フレアマリー	E－火玛丽	E-フレアマリー	auto_74965521ae_jp	auto_74965521ae_cn	female_gentle	米澤円	female	gentle,kind,youthful	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=uOlgaMarieFlareCollection	ja-JP-NanamiNeural	chat	+2%	0.97	zh-CN-XiaoxiaoNeural	gentle	0%	1.00
Ｅ－アクアマリー	E－水玛丽	E-アクアマリー	auto_f1ac374bda_jp	auto_f1ac374bda_cn	female_cool	米澤円	female	cool,controlled,quiet	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=uOlgaMarieAquaCollection	ja-JP-NanamiNeural		-5%	0.96	zh-CN-XiaoxiaoNeural	calm	-2%	0.94
蒼崎青子	苍崎青子		auto_4ffe001d40_jp	auto_4ffe001d40_cn	female_mystic	戸松遥	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=foreigner	ja-JP-NanamiNeural		-4%	0.94	zh-CN-XiaoxiaoNeural	calm	+2%	0.91
静希草十郎	静希草十郎		auto_ca83bbc9b8_jp	auto_ca83bbc9b8_cn	male_gruff	小林裕介	male	rough,proud,heavy	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=berserker	ja-JP-DaichiNeural		-8%	0.97	zh-CN-YunyeNeural	disgruntled	-8%	0.95
久遠寺有珠	久远寺有珠		auto_ae2d3cde66_jp	auto_ae2d3cde66_cn	female_mystic	花澤香菜＆福圓美里	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=caster	ja-JP-NanamiNeural		0%	0.92	zh-CN-XiaoxiaoNeural	calm	+2%	0.96
ひびき	响	ひびき	auto_c643f3b531_jp	auto_c643f3b531_cn	male_gruff		male	rough,proud,heavy	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-DaichiNeural		-10%	0.94	zh-CN-YunyeNeural	disgruntled	-6%	0.94
千鍵	千键		auto_cee2a8cfa7_jp	auto_cee2a8cfa7_cn	female_gentle		female	gentle,kind,youthful	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural	chat	+3%	0.98	zh-CN-XiaoxiaoNeural	gentle	0%	0.97
アンキ・エレシュキガル	安基埃列什基伽勒	アンキエレシュキガル|アンキ	auto_612dfd54a9_jp	auto_612dfd54a9_cn	female_gentle		female	gentle,kind,youthful	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural	chat	+2%	0.99	zh-CN-XiaoxiaoNeural	gentle	+4%	0.95
スペース・エレシュキガル	太空埃列什基伽勒	スペースエレシュキガル	auto_450d1478b4_jp	auto_450d1478b4_cn	female_gentle		female	gentle,kind,youthful	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural	chat	0%	0.95	zh-CN-XiaoxiaoNeural	gentle	+1%	0.97
謎の代行者C.I.E.L	谜之代行者C.I.E.L		auto_694025029a_jp	auto_694025029a_cn	female_mystic	本渡楓	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=moonCancer	ja-JP-NanamiNeural		0%	0.96	zh-CN-XiaoxiaoNeural	calm	-1%	0.93
ＢＢドバイ	BB迪拜	BBドバイ	auto_1e8760d9cb_jp	auto_1e8760d9cb_cn	female_mystic	下屋則子	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=moonCancer	ja-JP-NanamiNeural		+1%	0.93	zh-CN-XiaoxiaoNeural	calm	-2%	0.97
ＢＢコスモ	BB宇宙	BBコスモ	auto_696f95462d_jp	auto_696f95462d_cn	male_bright		male	bright,quick,confident	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NaokiNeural		+1%	1.06	zh-CN-YunxiNeural	cheerful	-1%	1.04
ゴールデンＢＢ	黄金BB	ゴールデンBB	auto_de6bb30c3f_jp	auto_de6bb30c3f_cn	male_gruff		male	rough,proud,heavy	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-DaichiNeural		-7%	0.93	zh-CN-YunyeNeural	disgruntled	-7%	0.95
テノチティトラン	特诺奇蒂特兰		auto_c23fbe844e_jp	auto_c23fbe844e_cn	female_mystic	本多真梨子	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=moonCancer	ja-JP-NanamiNeural		-1%	0.94	zh-CN-XiaoxiaoNeural	calm	-3%	0.92
謎のヒロインXX・オルタ	谜之女主角XX·Alter	謎のヒロインXXオルタ|謎のヒロインXX|谜之女主角XX	auto_5c5a211532_jp	auto_5c5a211532_cn	alter_shadow		neutral	dark,controlled,severe	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NaokiNeural		-6%	0.90	zh-CN-YunxiNeural	serious	-7%	0.97
カズラドロップ	Kazuradrop		auto_56161b8eec_jp	auto_56161b8eec_cn	female_shadow	山下七海	female	dark,controlled,severe	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=alterEgo	ja-JP-NanamiNeural		-1%	0.94	zh-CN-XiaoxiaoNeural	serious	-4%	0.95
ツタンカーメン	图坦卡蒙		auto_78c3322088_jp	auto_78c3322088_cn	male_bright	阿部里果	male	bright,quick,confident	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=archer	ja-JP-NaokiNeural		+1%	1.04	zh-CN-YunxiNeural	cheerful	-3%	1.01
ロウヒ	娄希		auto_4fc1f67404_jp	auto_4fc1f67404_cn	female_shadow	小原好美	female	dark,controlled,severe	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=berserker	ja-JP-NanamiNeural		-4%	0.92	zh-CN-XiaoxiaoNeural	serious	-3%	0.94
ファンタズムーン	Phantasmoon		auto_6bc4191a4b_jp	auto_6bc4191a4b_cn	female_mystic	長谷川育美	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=pretender	ja-JP-NanamiNeural		-4%	0.93	zh-CN-XiaoxiaoNeural	calm	-4%	0.95
スペース・ファンタズムーンＶ	Space PhantasmoonⅤ	スペースファンタズムーンV|ファンタズムーンV|Space|PhantasmoonV	auto_76a2b5af2a_jp	auto_76a2b5af2a_cn	female_cool		female	cool,controlled,quiet	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural		+1%	0.97	zh-CN-XiaoxiaoNeural	calm	-4%	0.93
サンタズムーン	Santasmoon		auto_d8e499123d_jp	auto_d8e499123d_cn	female_bright		female	bright,clever,energetic	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		+3%	1.05	zh-CN-XiaoyiNeural	cheerful	+2%	1.03
リチャードⅠ世	理查一世	リチャードI世	auto_702587e84b_jp	auto_702587e84b_cn	male_heroic	小野友樹	male	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=saber	ja-JP-DaichiNeural		-2%	1.03	zh-CN-YunyeNeural	serious	-3%	1.00
ビショーネ	比肖内		auto_eb8e6f40b6_jp	auto_eb8e6f40b6_cn	female_noble	市ノ瀬加那	female	noble,formal,commanding	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=lancer	ja-JP-AoiNeural		-1%	1.01	zh-CN-XiaoxiaoNeural	serious	-3%	0.98
黒姫	黑姬		auto_1e73d7e97f_jp	auto_1e73d7e97f_cn	female_shadow	黒木ほの香	female	dark,controlled,severe	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=saber	ja-JP-NanamiNeural		-5%	0.93	zh-CN-XiaoxiaoNeural	serious	-1%	0.97
小野小町	小野小町		auto_16522ca8f8_jp	auto_16522ca8f8_cn	female_mystic	木村珠莉＆山野井仁	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=caster	ja-JP-NanamiNeural		-4%	0.95	zh-CN-XiaoxiaoNeural	calm	-2%	0.94
Ｅ－グランマリー	E－宏玛丽	E-グランマリー	auto_c9ba617705_jp	auto_c9ba617705_cn	female_mystic	米澤円	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=uOlgaMarieGrandCollection	ja-JP-NanamiNeural		-4%	0.91	zh-CN-XiaoxiaoNeural	calm	+2%	0.97
ダンテ・アリギエーリ	但丁·阿利吉耶里	ダンテアリギエーリ|ダンテ|アリギエーリ|阿利吉耶里	auto_c739917f18_jp	auto_c739917f18_cn	male_calm	千葉翔也	male	calm,analytical,adult	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=pretender	ja-JP-NaokiNeural		-6%	0.92	zh-CN-YunxiNeural	serious	-2%	0.93
メタトロン・ジャンヌ	梅塔特隆·贞德	メタトロンジャンヌ|メタトロン|梅塔特隆	auto_37b5e8ec5c_jp	auto_37b5e8ec5c_cn	female_noble	坂本真綾	female	noble,formal,commanding	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=ruler	ja-JP-AoiNeural		-3%	0.95	zh-CN-XiaoxiaoNeural	serious	0%	0.96
アショカ王	阿育王		auto_77ff5d6c9a_jp	auto_77ff5d6c9a_cn	male_heroic	小西克幸	male	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=lancer	ja-JP-DaichiNeural		-7%	1.02	zh-CN-YunyeNeural	serious	-7%	0.99
リリス	莉莉丝		auto_a56bd8e6cd_jp	auto_a56bd8e6cd_cn	female_shadow	諸星すみれ	female	dark,controlled,severe	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=berserker	ja-JP-NanamiNeural		-7%	0.95	zh-CN-XiaoxiaoNeural	serious	-2%	0.95
テュフォン・エフェメロス	堤丰·厄斐墨洛斯	テュフォンエフェメロス|テュフォン|エフェメロス|厄斐墨洛斯	auto_eb12c771bb_jp	auto_eb12c771bb_cn	female_mystic	山根綺	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=pretender	ja-JP-NanamiNeural		0%	0.91	zh-CN-XiaoxiaoNeural	calm	+1%	0.95
イプシロン	伊普西龙		auto_e78e3efb2f_jp	auto_e78e3efb2f_cn	female_mystic	山根綺	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=pretender	ja-JP-NanamiNeural		+2%	0.93	zh-CN-XiaoxiaoNeural	calm	+1%	0.94
インドラ	因陀罗		auto_5c6b4d1ed4_jp	auto_5c6b4d1ed4_cn	male_heroic	井上和彦＆高山みなみ＆土岐隼一	unknown	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=lancer	ja-JP-DaichiNeural		-6%	0.97	zh-CN-YunyeNeural	serious	-1%	1.00
Ｅ－ステラマリー	E－星玛丽	E-ステラマリー	auto_4a1d0629dd_jp	auto_4a1d0629dd_cn	female_mystic	米澤円	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=uOlgaMarieStellarCollection	ja-JP-NanamiNeural		-2%	0.93	zh-CN-XiaoxiaoNeural	calm	0%	0.91
Ｕ－オルガマリー	U－奥尔加玛丽	U-オルガマリー	auto_856eedaca9_jp	auto_856eedaca9_cn	female_bright	米澤円	female	bright,clever,energetic	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=unBeastOlgaMarie	ja-JP-AoiNeural		+1%	1.03	zh-CN-XiaoyiNeural	cheerful	0%	1.08
玉兎	玉兔		auto_857bb9255a_jp	auto_857bb9255a_cn	female_mystic	坂本真綾	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=moonCancer	ja-JP-NanamiNeural		-2%	0.96	zh-CN-XiaoxiaoNeural	calm	-3%	0.93
ジュネス・クレーン	热内斯·克莱恩	ジュネスクレーン|ジュネス|热内斯|克莱恩	auto_b2b566a487_jp	auto_b2b566a487_cn	female_shadow	水橋かおり	female	dark,controlled,severe	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=alterEgo	ja-JP-NanamiNeural		-4%	0.93	zh-CN-XiaoxiaoNeural	serious	-5%	0.93
ノア	诺亚		auto_60b9f88d77_jp	auto_60b9f88d77_cn	female_noble		female	noble,formal,commanding	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		-1%	0.96	zh-CN-XiaoxiaoNeural	serious	+1%	0.99
河上彦斎	河上彦斋		auto_36187658c2_jp	auto_36187658c2_cn	female_mystic	白石晴香	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=assassin	ja-JP-NanamiNeural		+1%	0.95	zh-CN-XiaoxiaoNeural	calm	-2%	0.93
藤堂平助	藤堂平助		auto_2835406643_jp	auto_2835406643_cn	male_gruff	田丸篤志	male	rough,proud,heavy	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=avenger	ja-JP-DaichiNeural		-7%	0.96	zh-CN-YunyeNeural	disgruntled	-6%	0.97
原田左之助	原田左之助		auto_9e938a181d_jp	auto_9e938a181d_cn	male_heroic	斉藤壮馬	male	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=lancer	ja-JP-DaichiNeural		-1%	1.01	zh-CN-YunyeNeural	serious	-7%	1.01
近藤勇	近藤勇		auto_65b3d68214_jp	auto_65b3d68214_cn	male_heroic	新垣樽助	male	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=saber	ja-JP-DaichiNeural		-6%	0.99	zh-CN-YunyeNeural	serious	-4%	1.01
終わりのエリザベート	终结之伊丽莎白		auto_c969e5946b_jp	auto_c969e5946b_cn	female_shadow	大久保瑠美	female	dark,controlled,severe	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=avenger	ja-JP-NanamiNeural		-1%	0.94	zh-CN-XiaoxiaoNeural	serious	-2%	0.91
マリス・カルデアス	马里斯·迦勒底亚斯	マリスカルデアス|マリス|马里斯	auto_a12c7b92bd_jp	auto_a12c7b92bd_cn	male_bright	米澤円	unknown	bright,quick,confident	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=beastVII	ja-JP-NaokiNeural		-2%	1.05	zh-CN-YunxiNeural	cheerful	-3%	1.05
ロード・ログレス	领主洛格雷斯	ロードログレス|ロード|ログレス	auto_e4ede17ff3_jp	auto_e4ede17ff3_cn	female_noble	川澄綾子	female	noble,formal,commanding	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=saber	ja-JP-AoiNeural		-2%	0.97	zh-CN-XiaoxiaoNeural	serious	+2%	0.95
ログレス	洛格雷斯		auto_2b30aa1568_jp	auto_2b30aa1568_cn	female_bright		female	bright,clever,energetic	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		0%	1.03	zh-CN-XiaoyiNeural	cheerful	+1%	1.02
花咲翁	花咲翁		auto_266896c88c_jp	auto_266896c88c_cn	male_calm	石田彰	male	calm,analytical,adult	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=caster	ja-JP-NaokiNeural		-5%	0.94	zh-CN-YunxiNeural	serious	-5%	0.96
蛇女房	蛇女房		auto_bb9d2228c6_jp	auto_bb9d2228c6_cn	female_mystic	内山夕実	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=assassin	ja-JP-NanamiNeural		+1%	0.94	zh-CN-XiaoxiaoNeural	calm	+1%	0.92
フローラ	芙萝拉		auto_a79887e544_jp	auto_a79887e544_cn	female_shadow	井上ほの花	female	dark,controlled,severe	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=alterEgo	ja-JP-NanamiNeural		-7%	0.96	zh-CN-XiaoxiaoNeural	serious	-1%	0.96
デメテル・エリニュス	得墨忒耳·厄里倪厄斯	デメテル|エリニュス|得墨忒耳|厄里倪厄斯	auto_1b4b824f79_jp	auto_1b4b824f79_cn	male_bright		male	bright,quick,confident	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NaokiNeural		+1%	1.04	zh-CN-YunxiNeural	cheerful	-4%	1.01
