raw_name_box	name_box	count
C：原田左之助	原田左之助	2
テュフォン・エフェメロス＆イプシロン	テュフォン・エフェメロス＆イプシロン	2
E：フローラ	フローラ	2
C：ダンテ	ダンテ	2
A：リリス（隠れて待ってた）	リリス（隠れて待ってた）	2
サメ騎士ＡＢ	サメ騎士ＡＢ	2
たくさん	たくさん	2
G：謎の声	謎の声	2
H：シオン	シオン	2
ギャングＡ	ギャングＡ	2
女中	女中	2
本？	本？	2
A：謎の少女	謎の少女	2
C：ガブリエラ	ガブリエラ	2
道一丸	道一丸	2
F：高名な天才芸術家	高名な天才芸術家	2
E：高名な天才芸術家	高名な天才芸術家	2
A：アドリアナ	アドリアナ	2
上杉家臣	上杉家臣	2
B：上杉家臣	上杉家臣	2
C：帝都市民	帝都市民	2
少し前のピンチノッブ（笑）	少し前のピンチノッブ（笑）	2
人質	人質	2
C：シトナイ	シトナイ	2
リース	リース	2
北条トリスタンレッド	北条トリスタンレッド	2
I：目慈恵怒	目慈恵怒	2
怠惰な石像神	怠惰な石像神	2
F：葛飾北斎（未体験者）	葛飾北斎（未体験者）	2
カーミラ＆刑部姫＆風魔小太郎	カーミラ＆刑部姫＆風魔小太郎	2
どこかで戦った気がする海賊	どこかで戦った気がする海賊	2
いつか相棒だった気がする海賊	いつか相棒だった気がする海賊	2
H：カジノ魔王	カジノ魔王	2
オロチのお竜	オロチのお竜	2
パイロン坂本	パイロン坂本	2
チャチャ	チャチャ	2
屋台の店員	屋台の店員	2
金時＆小太郎＆玉藻＆ジークフリート＆マシュ	金時＆小太郎＆玉藻＆ジークフリート＆マシュ	2
客Ｄ	客Ｄ	2
G：市民Ｂ	市民Ｂ	2
やわらかいチンピラ	やわらかいチンピラ	2
C：オートマタ	オートマタ	2
水着怪盗＆水着姫	水着怪盗＆水着姫	2
女性客Ｄ	女性客Ｄ	2
女性客たち	女性客たち	2
女性客Ｇ	女性客Ｇ	2
F：ナーサリー・ライム	ナーサリー・ライム	2
D：水着新選組監察の清姫	水着新選組監察の清姫	2
E：水着新選組叛逆モーさん	水着新選組叛逆モーさん	2
G：水着新選組海賊メアリー	水着新選組海賊メアリー	2
H：水着新選組セレブマリーさん	水着新選組セレブマリーさん	2
水着新選組臨時隊士マシュ	水着新選組臨時隊士マシュ	2
水着新選組一番隊隊長	水着新選組一番隊隊長	2
以蔵＆ハイド	以蔵＆ハイド	2
F：シグルド	シグルド	2
F：黒髪のカウガール	黒髪のカウガール	2
G：水着新選組一番隊隊長	水着新選組一番隊隊長	2
G：元水着新選組一番隊隊長	元水着新選組一番隊隊長	2
F：暗黒武者ＭＵＮＥＮＯＲＩ	暗黒武者ＭＵＮＥＮＯＲＩ	2
紳士Ｃ	紳士Ｃ	2
Ｓイシュタル＆ジェーン＆Ｘ	Ｓイシュタル＆ジェーン＆Ｘ	2
B：アシュタレト	アシュタレト	2
H：スペース丁稚	スペース丁稚	2
G：スペース丁稚	スペース丁稚	2
A：Ｓイシュタル	Ｓイシュタル	2
盗賊Ａ	盗賊Ａ	2
盗賊Ｂ	盗賊Ｂ	2
盗賊達	盗賊達	2
D：アシュタレト	アシュタレト	2
手下Ａ	手下Ａ	2
B：なぎこ	なぎこ	2
仕事中の女将	仕事中の女将	2
D：エリセ	エリセ	2
N：エリセ	エリセ	2
B：どう見ても亀	どう見ても亀	2
A：すごい女の子	すごい女の子	2
B：若干卑屈っぽい埴輪	若干卑屈っぽい埴輪	2
お人好しっぽい埴輪	お人好しっぽい埴輪	2
卑屈そうな埴輪	卑屈そうな埴輪	2
K：局長	局長	2
邪馬台国の民	邪馬台国の民	2
N：集落の子供	集落の子供	2
G：森長可	森長可	2
I：卑弥呼	卑弥呼	2
O：集落の人々	集落の人々	2
B：イリヤ（遊んでいる）	イリヤ（遊んでいる）	2
J：悪夢のスパルタクスＰ・Ｘ	悪夢のスパルタクスＰ・Ｘ	2
人形	人形	2
D：ダーク・ラン	ダーク・ラン	2
E：獣人	獣人	2
バイオチキン	バイオチキン	2
F：清姫（興味なし）	清姫（興味なし）	2
I：ブリュンヒルデ	ブリュンヒルデ	2
警告	警告	2
E：[FFFFFF]ネモ・マリーン	ネモ・マリーン	2
H：刑部姫Ｂ	刑部姫Ｂ	2
H：刑部姫Ａ	刑部姫Ａ	2
E：ネモ・マリーン[FFFFFF]	ネモ・マリーン	2
T：タラスク	タラスク	2
平景清？	平景清？	2
ねろボーイズ	ねろボーイズ	2
T：メイド	メイド	2
客たち	客たち	2
I：市民	市民	2
A：モリアーティ（自称）	モリアーティ（自称）	2
I：アキバガードＡ	アキバガードＡ	2
音怨ベース・ミザリー	音怨ベース・ミザリー	2
音怨ドラム・サッドネス	音怨ドラム・サッドネス	2
通りすがりの野次馬	通りすがりの野次馬	2
ファンＣ	ファンＣ	2
アキバガード兼ねろボーイズ	アキバガード兼ねろボーイズ	2
海賊ＡＢＣ	海賊ＡＢＣ	2
融合音怨	融合音怨	2
マハトマ騎士団（警備スタッフ）	マハトマ騎士団（警備スタッフ）	2
アキレウス（話を聞いていない）	アキレウス（話を聞いていない）	2
ビリー＆ジェーン	ビリー＆ジェーン	2
群れ集う贄（酒呑童子ファン）	群れ集う贄（酒呑童子ファン）	2
I：クリストファー君	クリストファー君	2
コロンブス（？）×３	コロンブス（？）×３	2
N：ダ・ヴィンチ	ダ・ヴィンチ	2
O：ジャンヌ	ジャンヌ	2
I：アナスタシア（牛タン美味しい）	アナスタシア（牛タン美味しい）	2
O：量産型コロンブス	量産型コロンブス	2
量産型コロンブス×１００	量産型コロンブス×１００	2
B：清少納言	清少納言	2
海賊ｓ	海賊ｓ	2
巨大怪獣	巨大怪獣	2
清少納言＆黒髭	清少納言＆黒髭	2
[FFFFFF]E：？？？[-]	？？？	2
アキレウス（ボンクラＣ）	アキレウス（ボンクラＣ）	2
K：アマゾネスＣＥＯ	アマゾネスＣＥＯ	2
A：可憐なるエリザベート	可憐なるエリザベート	2
N：酷吏	酷吏	2
テレビ放送	テレビ放送	2
A：エリザベート（城主）	エリザベート（城主）	2
M：ナーサリー・ライム	ナーサリー・ライム	2
[FFFFFF]C：謎の人斬り？？？[-]	謎の人斬り？？？	2
K：普通のお菓子ゴーレム	普通のお菓子ゴーレム	2
Q：[FFFFFF]市民[-]	市民	2
H：女の声	女の声	2
E：伊吹童子	伊吹童子	2
D：太公望	太公望	2
王の軍勢	王の軍勢	2
T：子供	子供	2
S：ホームズ	ホームズ	2
住民ＡＢＣ	住民ＡＢＣ	2
[%1]＆バゼット＆アストライア＆メドゥーサ	[%1]＆バゼット＆アストライア＆メドゥーサ	2
B：バゼット	バゼット	2
I：アルジュナ・オルタ	アルジュナ・オルタ	2
[%1]＆マシュ＆ダ・ヴィンチ	[%1]＆マシュ＆ダ・ヴィンチ	2
L：[FFFFFF]？？？[-]	？？？	2
G：町の住民Ａ	町の住民Ａ	2
町の住民Ｂ	町の住民Ｂ	2
S：[FFFFFF]？？？[-]	？？？	2
マルタ調査官	マルタ調査官	2
I：ギルガメッシュ	ギルガメッシュ	2
J：コスモギルガメス	コスモギルガメス	2
ラムダ＆エレシュキガル	ラムダ＆エレシュキガル	2
R：コン	コン	2
ルサールカ	ルサールカ	2
大黒天=spot[B,C]	大黒天	2
被害者たち	被害者たち	2
E：港の女	港の女	2
ペルセウス	ペルセウス	2
A：マイク	マイク	2
王妃	王妃	2
処刑人	処刑人	2
E：列車強盗・客分	列車強盗・客分	2
モブＢ？	モブＢ？	2
モブＣ？	モブＣ？	2
モブＨ？	モブＨ？	2
J：源為朝	源為朝	2
Q：曲亭馬琴	曲亭馬琴	2
ヘシアン（一部実体化中）	ヘシアン（一部実体化中）	2
F：バーゲスト	バーゲスト	2
W：牛若丸	牛若丸	2
H：キャプテン	キャプテン	2
O：レディ・アヴァロン	レディ・アヴァロン	2
D：お路？	お路？	2
E：曲亭馬琴	曲亭馬琴	2
ドウセツ＆コブンゴ	ドウセツ＆コブンゴ	2
アスクレピオス=spot[M,A]	アスクレピオス	2
オリオン（ヘラクレス？）	オリオン（ヘラクレス？）	2
謎の平安女子Ｂ	謎の平安女子Ｂ	2
曲亭馬琴＆源為朝	曲亭馬琴＆源為朝	2
G：エリっさ	エリっさ	2
D：シンシンさん	シンシンさん	2
K：伊吹童子	伊吹童子	2
酷吏Ａ	酷吏Ａ	2
デスソードファイア	デスソードファイア	2
氷の魚の群れ	氷の魚の群れ	2
D：獣人	獣人	2
K：新選組隊士	新選組隊士	2
R：沖田総司	沖田総司	2
H：邪馬台国人	邪馬台国人	2
C：魔王信長	魔王信長	2
超駒姫	超駒姫	2
H：超千利休	超千利休	2
D：子供	子供	2
B：盗賊	盗賊	2
F：子供	子供	2
K：官軍	官軍	2
お茶のマシュ博士	お茶のマシュ博士	2
F：[FFFFFF]？？？[-]	？？？	2
J：三人	三人	2
曲亭馬琴？	曲亭馬琴？	2
V：九紋龍史進	九紋龍史進	2
悪魔	悪魔	2
キジバト	キジバト	2
役人	役人	2
N：出雲阿国	出雲阿国	2
O：ムニエル	ムニエル	2
G：キジバト	キジバト	2
F：ドラコー=spot[E,F]	ドラコー	2
M：セタンタ	セタンタ	2
カリギュラ？	カリギュラ？	2
レオニダス一世？	レオニダス一世？	2
ヴラド三世？	ヴラド三世？	2
カーミラ？	カーミラ？	2
デオン？	デオン？	2
アマデウス？	アマデウス？	2
O：アルジュナ	アルジュナ	2
N：ナイチンゲール	ナイチンゲール	2
おかあさん	おかあさん	2
C：ロボ	ロボ	2
ナイチンゲール？	ナイチンゲール？	2
アルジュナ？	アルジュナ？	2
E：ネロ	ネロ	2
K：大黒天	大黒天	2
H：レディ・アヴァロン	レディ・アヴァロン	2
O：ルビー	ルビー	2
妖怪・夢追い歯茎	妖怪・夢追い歯茎	2
イマジナリーキルケー	イマジナリーキルケー	2
G：黒い少女	黒い少女	2
J：太公望	太公望	2
F：[FFFFFF]プトレマイオス[-]	プトレマイオス	2
I：バーヴァン・シー	バーヴァン・シー	2
V：プトレマイオス	プトレマイオス	2
プトレマイオス=spot[R,U]	プトレマイオス	2
影の騎士たち	影の騎士たち	2
C：プトレマイオス	プトレマイオス	2
■■■■	■■■■	2
Ｍ・Ｃ・Ｂたち	Ｍ・Ｃ・Ｂたち	2
S：ガウェイン	ガウェイン	2
代表一同	代表一同	2
住人たち	住人たち	2
A：浴槽にぷかぷか浮かぶ謎の生物	浴槽にぷかぷか浮かぶ謎の生物	2
Y：ランスロット	ランスロット	2
カンガルーたち	カンガルーたち	2
G：トリスタン	トリスタン	2
信者Ａ	信者Ａ	2
イリヤスフィール・テスタメント	イリヤスフィール・テスタメント	2
R：巴御前	巴御前	2
I：九紋竜エリザ	九紋竜エリザ	2
C：アルトちゃん=spot[J,C]	アルトちゃん	2
A：アルくん=spot[J,A]	アルくん	2
C：アルトちゃん=spot[C,J]	アルトちゃん	2
アイスキャンディー屋さん	アイスキャンディー屋さん	2
F：黒い服の男	黒い服の男	2
妖精騎士バーゲスト	妖精騎士バーゲスト	2
カーマ（左）	カーマ（左）	2
カーマ（真ん中）	カーマ（真ん中）	2
H：茨木童子	茨木童子	2
邪霊たち	邪霊たち	2
A：【朱之介】=spot[D,A]	【朱之介】	2
D：【箭五郎】=spot[I,D]	【箭五郎】	2
【箭五郎】=spot[I,D]	【箭五郎】	2
C：【杜四郎】=spot[H,C]	【杜四郎】	2
E：ワンジナ	ワンジナ	2
U：柳生但馬守	柳生但馬守	2
I：巴御前	巴御前	2
D：ワンジナ	ワンジナ	2
D：ドライノッブ	ドライノッブ	2
K：ワンジナ	ワンジナ	2
B：今魔川兵	今魔川兵	2
I：ゴルドルフ	ゴルドルフ	2
B：北の軍神	北の軍神	2
G：長尾景虎	長尾景虎	2
Q：雑賀孫市	雑賀孫市	2
S：雑賀孫市	雑賀孫市	2
P：スフィンクス	スフィンクス	2
K：ドライノッブ	ドライノッブ	2
M：ドライノッブ	ドライノッブ	2
O：永倉新八	永倉新八	2
B：今川義元	今川義元	2
トラックの運転手	トラックの運転手	2
E：ネモ・ベーカリー=spot[D,E]	ネモ・ベーカリー	2
I：ネモ・ナース=spot[D,I]	ネモ・ナース	2
岐秀元伯	岐秀元伯	2
J：ネモ・エンジン	ネモ・エンジン	2
Q：若き剣士	若き剣士	2
B：ライダー	ライダー	2
B：雑賀孫市	雑賀孫市	2
D：武田晴信	武田晴信	2
I：上杉謙信	上杉謙信	2
G：土御門泰広	土御門泰広	2
K：逸れのルーラー	逸れのルーラー	2
E：セミラミス	セミラミス	2
現地人？	現地人？	2
E：ヤマトタケル	ヤマトタケル	2
F：カーリー	カーリー	2
H：黒髭	黒髭	2
I：バーソロミュー	バーソロミュー	2
I：セミラミス	セミラミス	2
G：カロン	カロン	2
X：シャルルマーニュ	シャルルマーニュ	2
L：シラノ	シラノ	2
C：イシュタリン=spot[F,C]	イシュタリン	2
C：イシュタリン=spot[G,C]	イシュタリン	2
E：槻司鳶丸	槻司鳶丸	2
J：蒼崎青子	蒼崎青子	2
G：久遠寺有珠	久遠寺有珠	2
N：蒼崎青子	蒼崎青子	2
I：槻司鳶丸	槻司鳶丸	2
M：駒鳥	駒鳥	2
O：静希草十郎	静希草十郎	2
T：静希草十郎	静希草十郎	2
K：隈乃院ヨシスケ	隈乃院ヨシスケ	2
E：かしんこちゃん	かしんこちゃん	2
L：夢をみている男	夢をみている男	2
F：蒼崎青子	蒼崎青子	2
L：シャイニースター	シャイニースター	2
ＡＤ	ＡＤ	2
H：蒼崎青子	蒼崎青子	2
F：木乃美芳助	木乃美芳助	2
Z：少女	少女	2
ワニ兵士たち	ワニ兵士たち	2
P：日比乃ひびき	日比乃ひびき	2
Q：桂木千鍵	桂木千鍵	2
S：エルメロイⅡ世	エルメロイⅡ世	2
外国人Ａ	外国人Ａ	2
C：謎の赤ん坊	謎の赤ん坊	2
謎の赤ん坊	謎の赤ん坊	2
U：謎の女	謎の女	2
L：ワニ兵士	ワニ兵士	2
E：謎のスマートフォン	謎のスマートフォン	2
M：蒼崎青子	蒼崎青子	2
Q：槻司鳶丸	槻司鳶丸	2
P：桂木千鍵	桂木千鍵	2
O：日比乃ひびき＆桂木千鍵=spot[O,P]	日比乃ひびき＆桂木千鍵	2
H：シリウス	シリウス	2
モアイ兵士	モアイ兵士	2
K：マリー	マリー	2
A：マシュの声	マシュの声	2
シリウス＆桂木千鍵	シリウス＆桂木千鍵	2
K：海幸彦	海幸彦	2
B：シバの女王=spot[B,C]	シバの女王	2
マシュ＆エレシュキガル	マシュ＆エレシュキガル	2
M：坂田金時	坂田金時	2
D：スポーツジムの二人=spot[B,C]	スポーツジムの二人	2
ビーチの管理人	ビーチの管理人	2
X：巴御前	巴御前	2
I：マンドリカルド	マンドリカルド	2
書店員	書店員	2
トレーナーのお姉さん	トレーナーのお姉さん	2
E：ゴルドルフ	ゴルドルフ	2
F：オベロン	オベロン	2
B：ダ・ヴィンチ=spot[B,G]	ダ・ヴィンチ	2
C：哪吒	哪吒	2
T：『神父』の使い魔	『神父』の使い魔	2
D：ツタンカーメン	ツタンカーメン	2
B：カエサル	カエサル	2
C：バニヤン	バニヤン	2
某メソポタミアの女神	某メソポタミアの女神	2
ツタンカーメン=spot[E,A]	ツタンカーメン	2
A：ツタンカーメン=spot[A,I]	ツタンカーメン	2
ツタンカーメン=spot[A,F]	ツタンカーメン	2
F：ナウクラテー	ナウクラテー	2
ツタンカーメン＆ゴッホ	ツタンカーメン＆ゴッホ	2
M：アポロン	アポロン	2
I：トントゥ？	トントゥ？	2
N：トントゥ	トントゥ	2
K：トントゥ	トントゥ	2
光＆闇のコヤンスカヤ=spot[I,J]	光＆闇のコヤンスカヤ	2
I：[FFFFFF]光のコヤンスカヤ	光のコヤンスカヤ	2
S：コッコ	コッコ	2
J：闇のコヤンスカヤ=spot[J]	闇のコヤンスカヤ	2
F：大黒天１号＆２号=spot[F,G]	大黒天１号＆２号	2
N：シトナイ	シトナイ	2
D：ククルカン	ククルカン	2
E：小人	小人	2
F：小人	小人	2
F：トントゥ	トントゥ	2
J：ランスロット	ランスロット	2
K：ランスロット	ランスロット	2
ジーク＆ククルカン	ジーク＆ククルカン	2
I：トントゥ	トントゥ	2
蛇竜人=spot[A]	蛇竜人	2
蛇竜人=spot[B]	蛇竜人	2
蛇竜人=spot[C]	蛇竜人	2
蛇竜人=spot[K]	蛇竜人	2
I：Ｓ・ファンタズムーンＶ	Ｓ・ファンタズムーンＶ	2
