speaker_id	aliases	voice_type	cn_voice_name	cn_style	cn_pitch	cn_rate	cn_volume
男の声２	男の声２	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
町民Ｂ	町民Ｂ	young_female	zh-CN-XiaoxiaoNeural	cheerful	+3%	1.00	100
謎の来訪者ドラゴンエックス	謎の来訪者ドラゴンエックス	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
雀（変成）	雀（変成）	young_female	zh-CN-XiaohanNeural	gentle	+2%	0.99	100
ミニクーちゃん	ミニクーちゃん	young_female	zh-CN-XiaoxiaoNeural	cheerful	+3%	1.00	100
謎の怨霊	謎の怨霊	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
心のモルガン	心のモルガン	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
ＲＳＦしか出さない王	ＲＳＦしか出さない王	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
ダイカク	ダイカク	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
ドウセツ	ドウセツ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
部屋の外からの声	部屋の外からの声	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
レフ？	レフ？	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
魔王軍足軽	魔王軍足軽	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
アイリの方	アイリの方	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
真田イリ之	真田イリ之	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
武田アタランテ・オルタ	武田アタランテ・オルタ	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
北条アルトリア・オルタ	北条アルトリア・オルタ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
名も知れぬライオン	名も知れぬライオン	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
客Ｃ	客Ｃ	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
沖田さん？	沖田さん？	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
女性客Ａ	女性客Ａ	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
女性客Ｂ	女性客Ｂ	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
スペースモッヒーＡ	スペースモッヒーＡ	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
シグルド門下生	シグルド門下生	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
横たわるアシュタレト	横たわるアシュタレト	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
怪人	怪人	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
市民Ｄ	市民Ｄ	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
弟の亀	弟の亀	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
集落の民	集落の民	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
凶つ神	凶つ神	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
ワルキューレｓ	ワルキューレｓ	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
魔性	魔性	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
獣人？	獣人？	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
人形店員	人形店員	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
怪しい連中	怪しい連中	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
通りすがりの海賊	通りすがりの海賊	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
７人	７人	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
カッツ	カッツ	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
社員	社員	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
第六小魔王カッツ	第六小魔王カッツ	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
マルタ？	マルタ？	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
謎の仮面美女	謎の仮面美女	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
バンニップ	バンニップ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
《鉄道員》	《鉄道員》	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
好漢	好漢	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
ゲオルギウス？	ゲオルギウス？	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
スカサハ？	スカサハ？	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
イマジナリーシバの女王	イマジナリーシバの女王	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
ヒュドラ	ヒュドラ	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
丘ファーの男	丘ファーの男	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
遠くから聞こえるアナウンス	遠くから聞こえるアナウンス	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
レース仙人	レース仙人	young_female	zh-CN-XiaohanNeural	gentle	+2%	0.99	100
世界の破壊者、トリスタン	世界の破壊者、トリスタン	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
信者Ｂ	信者Ｂ	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
魔犬バーゲスト	魔犬バーゲスト	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
カーマ（右）	カーマ（右）	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
一般参加者	一般参加者	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
【舌兪】	【舌兪】	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
今魔川残党	今魔川残党	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
武田信繁	武田信繁	young_female	zh-CN-XiaohanNeural	gentle	+2%	0.99	100
土方副長	土方副長	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
山南警部補	山南警部補	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
峠の魔物Ｒ	峠の魔物Ｒ	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
武田信虎	武田信虎	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
人斬りオカダー	人斬りオカダー	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
悪徳商人	悪徳商人	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
一家言ある老人	一家言ある老人	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
ＡＤ（仮）	ＡＤ（仮）	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
ビショーネ？	ビショーネ？	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
ギーゼルヘア	ギーゼルヘア	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
ロベール？	ロベール？	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
雪轍のハサン	雪轍のハサン	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
修道士	修道士	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
アケローン	アケローン	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
メディア？	メディア？	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
ネモ？Ｄ	ネモ？Ｄ	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
マシュ＆バーソロミュー	マシュ＆バーソロミュー	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
英霊兵	英霊兵	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
とと様	とと様	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
鈴鹿御前〔サマバケ〕	鈴鹿御前〔サマバケ〕	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
ＳＰ２	ＳＰ２	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
アマゾネスＤ	アマゾネスＤ	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
笑う亀	笑う亀	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
ローン・イーグル	ローン・イーグル	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
ナージャーワン	ナージャーワン	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
鬼武蔵	鬼武蔵	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
京の町娘	京の町娘	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
バベッジ（ー）	バベッジ（ー）	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
魔神柱アモン・ラー	魔神柱アモン・ラー	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
レジスタンス男Ｅ	レジスタンス男Ｅ	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
空からの声	空からの声	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
円卓軍の兵士Ｂ	円卓軍の兵士Ｂ	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
うつろな目のＡＩ	うつろな目のＡＩ	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
オールド・ドバイの市民たち	オールド・ドバイの市民たち	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
職員	職員	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
高名な天才芸術家	高名な天才芸術家	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
キジバト	キジバト	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
アルトちゃん	アルトちゃん	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
【箭五郎】	【箭五郎】	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
引率の教師	引率の教師	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
避難民	避難民	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
警官たち	警官たち	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
荒くれ者	荒くれ者	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
円卓ども	円卓ども	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
指揮官	指揮官	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
バーサーク・アーチャー	バーサーク・アーチャー	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
「Ｍ」	「Ｍ」	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
？？？？？	？？？？？	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
ウルク市民Ａ	ウルク市民Ａ	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
ウルク市民Ｂ	ウルク市民Ｂ	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
ウルク市民Ｄ	ウルク市民Ｄ	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
牧場主Ａの証言	牧場主Ａの証言	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
ウェアジャガーさん	ウェアジャガーさん	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
魔神オリアス	魔神オリアス	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
名も知らぬ男性	名も知らぬ男性	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
名も知らぬ女性	名も知らぬ女性	young_female	zh-CN-XiaohanNeural	gentle	+2%	0.99	100
獅子面の騎士	獅子面の騎士	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
セレブＡ	セレブＡ	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
レジスタンス達	レジスタンス達	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
女海賊達	女海賊達	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
女Ａ	女Ａ	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
レジスタンスの男	レジスタンスの男	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
里の女	里の女	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
里の老爺	里の老爺	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
洋装の男	洋装の男	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
城下の子供	城下の子供	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
旗本	旗本	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
怪物・女	怪物・女	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
頼光	頼光	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
隊長	隊長	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
白馬	白馬	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
“弓”	“弓”	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
子豚たち	子豚たち	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
劇場関係者	劇場関係者	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
カーター？	カーター？	young_female	zh-CN-XiaoxiaoNeural	cheerful	+3%	1.00	100
戦士の声	戦士の声	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
二騎の戦乙女	二騎の戦乙女	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
目覚めた男	目覚めた男	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
咸陽市民Ａ	咸陽市民Ａ	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
強面の男	強面の男	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
町の民の声	町の民の声	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
少女の声	少女の声	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
女剣士の声	女剣士の声	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
広域殲滅機械	広域殲滅機械	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
インドの少女	インドの少女	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
風魔と絡繰	風魔と絡繰	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
内裏の貴女	内裏の貴女	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
妖精騎士	妖精騎士	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
小柄な妖精	小柄な妖精	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
オンファムの声	オンファムの声	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
ウィンキー（ロブとワグの悪友）	ウィンキー（ロブとワグの悪友）	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
遠くからの声	遠くからの声	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
グロスターの下級妖精	グロスターの下級妖精	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
モルガン兵	モルガン兵	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
モルガン軍の兵士	モルガン軍の兵士	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
収容されていた少女	収容されていた少女	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
妖精亡主	妖精亡主	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
妖精の大使	妖精の大使	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
人間の店番	人間の店番	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
広場の妖精たち	広場の妖精たち	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
妖精士官たち	妖精士官たち	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
円卓軍の兵士たち	円卓軍の兵士たち	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
ノクナレア軍・伝令兵	ノクナレア軍・伝令兵	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
外から聞こえてくる詩	外から聞こえてくる詩	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
うかれていた妖精	うかれていた妖精	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
女王の衛士	女王の衛士	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
モルガンの声	モルガンの声	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
予言の子	予言の子	young_female	zh-CN-XiaohanNeural	gentle	+2%	0.99	100
兵士の声Ｂ	兵士の声Ｂ	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
反乱軍の兵士Ｃ	反乱軍の兵士Ｃ	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
見張りの妖精Ｂ	見張りの妖精Ｂ	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
バーゲストの兵士	バーゲストの兵士	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
■■■■■	■■■■■	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
広場に集まった妖精たち	広場に集まった妖精たち	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
少年時代のベリル	少年時代のベリル	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
若々しいディノス	若々しいディノス	young_female	zh-CN-XiaoxiaoNeural	cheerful	+3%	1.00	100
キングプロテア・ソチナトル	キングプロテア・ソチナトル	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
ベッドで跳ね起きる男	ベッドで跳ね起きる男	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
母ディノス	母ディノス	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
笑うディノス	笑うディノス	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
穏やかに微笑むディノス	穏やかに微笑むディノス	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
悲しそうなディノス	悲しそうなディノス	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
カルデア職員Ａ	カルデア職員Ａ	young_female	zh-CN-XiaoxiaoNeural	cheerful	+3%	1.00	100
燃え盛る炎	燃え盛る炎	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
[image berserker_language_1]	[image berserker_language_1]	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
周囲の生徒たち	周囲の生徒たち	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
運動部の生徒	運動部の生徒	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
二人の巌窟王	二人の巌窟王	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
ローラン？	ローラン？	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
月笑騎士団たちの声	月笑騎士団たちの声	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
歴戦の警官	歴戦の警官	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
セレブなムーン・ドバイ市民	セレブなムーン・ドバイ市民	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
屈強なムーン・ドバイ市民	屈強なムーン・ドバイ市民	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
ひょいと顔を現した上級市民	ひょいと顔を現した上級市民	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
月笑騎士団Ａ	月笑騎士団Ａ	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
月笑騎士団Ｂ	月笑騎士団Ｂ	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
作業服の女性	作業服の女性	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
オールド・ドバイ市民Ｄ	オールド・ドバイ市民Ｄ	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
手足が透けだしているＡＩ	手足が透けだしているＡＩ	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
公園に集まったＡＩたち	公園に集まったＡＩたち	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
ふたり	ふたり	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
蒼く輝くシエル	蒼く輝くシエル	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
暴食区の罪人	暴食区の罪人	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
天使・第七階梯？	天使・第七階梯？	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
白い礼服の旧人類	白い礼服の旧人類	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
ムーン・ドバイ市民Ａ	ムーン・ドバイ市民Ａ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
レフ・ゲーティア	レフ・ゲーティア	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
ワルキューレ軍団	ワルキューレ軍団	young_female	zh-CN-XiaohanNeural	gentle	+2%	0.99	100
ワルキューレたち	ワルキューレたち	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
理知的なディノス	理知的なディノス	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
目の良いディノス	目の良いディノス	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
正論なディノス	正論なディノス	young_female	zh-CN-XiaoxiaoNeural	cheerful	+3%	1.00	100
検体：Ｅ	検体：Ｅ	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
ダストン	ダストン	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
シルビア	シルビア	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
徴姉妹	徴姉妹	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
謎の沖田Ｘ	謎の沖田Ｘ	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
異常竜種	異常竜種	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
モンスター	モンスター	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
粛正騎士？	粛正騎士？	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
周囲の貴族たち	周囲の貴族たち	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
ゼノビア？	ゼノビア？	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
囃し立てる町人	囃し立てる町人	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
スカサハ＝スカディＢ	スカサハ＝スカディＢ	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
