profile_id	provider	locale	voice_name	style	pitch	rate	volume	description
auto_e2abda09a3_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-1%	0.97	100	Auto female_cool Chinese profile for 拉妮-B
auto_8936375a51_jp	azure	ja-JP	ja-JP-NaokiNeural		-3%	0.92	100	Auto male_calm Japanese profile for Dr.ロマン
auto_8936375a51_cn	azure	zh-CN	zh-CN-YunxiNeural	serious	-1%	0.92	100	Auto male_calm Chinese profile for Dr.罗曼
auto_c62e157263_jp	azure	ja-JP	ja-JP-NanamiNeural		+1%	0.91	100	Auto female_mystic Japanese profile for 藤丸立香
auto_c62e157263_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	+1%	0.91	100	Auto female_mystic Chinese profile for 藤丸立香
auto_a4936135ac_jp	azure	ja-JP	ja-JP-AoiNeural		+2%	1.07	100	Auto female_bright Japanese profile for カレイドスコープ
auto_a4936135ac_cn	azure	zh-CN	zh-CN-XiaoyiNeural	cheerful	+2%	1.02	100	Auto female_bright Chinese profile for 宝石翁
auto_473f973b21_jp	azure	ja-JP	ja-JP-AoiNeural		+5%	1.02	100	Auto female_bright Japanese profile for キシュア・ゼルレッチ・シュバインオーグ
auto_473f973b21_cn	azure	zh-CN	zh-CN-XiaoyiNeural	cheerful	+4%	1.08	100	Auto female_bright Chinese profile for 基修亚·泽尔里奇·修拜因奥古
auto_2369b93d59_jp	azure	ja-JP	ja-JP-NanamiNeural		-5%	0.94	100	Auto female_cool Japanese profile for ドクター
auto_2369b93d59_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-1%	0.98	100	Auto female_cool Chinese profile for 医生
auto_7c6b99c21f_jp	azure	ja-JP	ja-JP-NaokiNeural		-1%	1.05	100	Auto male_bright Japanese profile for 先輩
auto_7c6b99c21f_cn	azure	zh-CN	zh-CN-YunxiNeural	cheerful	+2%	1.03	100	Auto male_bright Chinese profile for 前辈
auto_b94961b967_jp	azure	ja-JP	ja-JP-AoiNeural		+2%	1.07	100	Auto female_bright Japanese profile for オーディン
auto_b94961b967_cn	azure	zh-CN	zh-CN-XiaoyiNeural	cheerful	0%	1.03	100	Auto female_bright Chinese profile for 奥丁
auto_88c326c063_jp	azure	ja-JP	ja-JP-NanamiNeural		-7%	0.90	100	Auto female_shadow Japanese profile for ムリアン
auto_88c326c063_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	serious	-5%	0.96	100	Auto female_shadow Chinese profile for 缪瑞恩
auto_dbd953601e_jp	azure	ja-JP	ja-JP-NanamiNeural		-5%	0.99	100	Auto female_cool Japanese profile for レッドラ・ビット
auto_dbd953601e_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-3%	0.96	100	Auto female_cool Chinese profile for 瑞德拉·比特
auto_0a65ffc915_jp	azure	ja-JP	ja-JP-AoiNeural		+1%	1.01	100	Auto female_bright Japanese profile for アイン
auto_0a65ffc915_cn	azure	zh-CN	zh-CN-XiaoyiNeural	cheerful	+3%	1.04	100	Auto female_bright Chinese profile for Eins
auto_89f0a96f5b_jp	azure	ja-JP	ja-JP-AoiNeural		+2%	1.01	100	Auto female_bright Japanese profile for ツヴァイ
auto_89f0a96f5b_cn	azure	zh-CN	zh-CN-XiaoyiNeural	cheerful	-1%	1.08	100	Auto female_bright Chinese profile for Zwei
auto_0e3241e196_jp	azure	ja-JP	ja-JP-DaichiNeural		-5%	0.97	100	Auto male_gruff Japanese profile for ドライ
auto_0e3241e196_cn	azure	zh-CN	zh-CN-YunyeNeural	disgruntled	-5%	0.96	100	Auto male_gruff Chinese profile for Drei
auto_098025c850_jp	azure	ja-JP	ja-JP-AoiNeural		+5%	1.05	100	Auto female_bright Japanese profile for 安倍晴明
auto_098025c850_cn	azure	zh-CN	zh-CN-XiaoyiNeural	cheerful	0%	1.04	100	Auto female_bright Chinese profile for 安倍晴明
auto_b43a0d030a_jp	azure	ja-JP	ja-JP-AoiNeural		+2%	0.97	100	Auto female_noble Japanese profile for 言峰綺礼
auto_b43a0d030a_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	serious	-1%	0.96	100	Auto female_noble Chinese profile for 言峰绮礼
auto_1a250cfd00_jp	azure	ja-JP	ja-JP-NanamiNeural		-1%	0.95	100	Auto female_mystic Japanese profile for シバの女王
auto_1a250cfd00_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-1%	0.97	100	Auto female_mystic Chinese profile for 示巴女王
auto_27be3f63ae_jp	azure	ja-JP	ja-JP-AoiNeural		+2%	0.96	100	Auto female_noble Japanese profile for カール大帝
auto_27be3f63ae_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	serious	0%	0.96	100	Auto female_noble Chinese profile for 卡尔大帝
auto_9b14a21581_jp	azure	ja-JP	ja-JP-DaichiNeural		-7%	1.03	100	Auto male_heroic Japanese profile for クリストファー・コロンブス
auto_9b14a21581_cn	azure	zh-CN	zh-CN-YunyeNeural	serious	-1%	0.97	100	Auto male_heroic Chinese profile for 克里斯托弗·哥伦布
auto_c79acb5b4b_jp	azure	ja-JP	ja-JP-NanamiNeural	chat	+6%	0.98	100	Auto female_gentle Japanese profile for ヤン・ユーファン
auto_c79acb5b4b_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	gentle	+4%	0.97	100	Auto female_gentle Chinese profile for 杨玉环
auto_6ec8e876cb_jp	azure	ja-JP	ja-JP-NaokiNeural		-2%	0.97	100	Auto male_calm Japanese profile for 岸波白野
auto_6ec8e876cb_cn	azure	zh-CN	zh-CN-YunxiNeural	serious	-1%	0.97	100	Auto male_calm Chinese profile for 岸波白野
auto_926862dd74_jp	azure	ja-JP	ja-JP-AoiNeural		+5%	1.03	100	Auto female_bright Japanese profile for ウッドワス
auto_926862dd74_cn	azure	zh-CN	zh-CN-XiaoyiNeural	cheerful	+5%	1.02	100	Auto female_bright Chinese profile for 伍德沃斯
auto_af371cbd57_jp	azure	ja-JP	ja-JP-NanamiNeural		-5%	0.98	100	Auto female_cool Japanese profile for ヴクブ
auto_af371cbd57_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-4%	0.97	100	Auto female_cool Chinese profile for 乌库伯
auto_cc1dbff47d_jp	azure	ja-JP	ja-JP-AoiNeural		0%	0.95	100	Auto female_noble Japanese profile for オクタヴィア
auto_cc1dbff47d_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	serious	+2%	0.96	100	Auto female_noble Chinese profile for 奥克塔维娅
auto_a0c390a29a_jp	azure	ja-JP	ja-JP-AoiNeural		+2%	0.98	100	Auto female_noble Japanese profile for トマリン
auto_a0c390a29a_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	serious	+2%	0.94	100	Auto female_noble Chinese profile for 托玛琳
auto_792f43766b_jp	azure	ja-JP	ja-JP-NaokiNeural		0%	1.02	100	Auto male_bright Japanese profile for カワタ
auto_792f43766b_cn	azure	zh-CN	zh-CN-YunxiNeural	cheerful	0%	1.04	100	Auto male_bright Chinese profile for 川田
auto_3bc763c41a_jp	azure	ja-JP	ja-JP-AoiNeural		+5%	1.07	100	Auto female_bright Japanese profile for カヤン
auto_3bc763c41a_cn	azure	zh-CN	zh-CN-XiaoyiNeural	cheerful	+3%	1.03	100	Auto female_bright Chinese profile for 卡扬
auto_5ae63bf5df_jp	azure	ja-JP	ja-JP-NanamiNeural		-2%	0.92	100	Auto female_mystic Japanese profile for ダストン
auto_5ae63bf5df_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-2%	0.95	100	Auto female_mystic Chinese profile for 达斯顿
auto_6da4ded0a3_jp	azure	ja-JP	ja-JP-NanamiNeural		-2%	0.95	100	Auto female_cool Japanese profile for マーカス
auto_6da4ded0a3_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-4%	0.95	100	Auto female_cool Chinese profile for 马库斯
auto_8467042284_jp	azure	ja-JP	ja-JP-AoiNeural		+5%	1.04	100	Auto female_bright Japanese profile for チン
auto_8467042284_cn	azure	zh-CN	zh-CN-XiaoyiNeural	cheerful	+1%	1.06	100	Auto female_bright Chinese profile for 陈
auto_5b9293c94b_jp	azure	ja-JP	ja-JP-DaichiNeural		-1%	0.99	100	Auto male_heroic Japanese profile for 茅 昂昂
auto_5b9293c94b_cn	azure	zh-CN	zh-CN-YunyeNeural	serious	-2%	0.96	100	Auto male_heroic Chinese profile for 茅 昂昂
auto_d0ce7a529e_jp	azure	ja-JP	ja-JP-NanamiNeural		-1%	0.90	100	Auto female_mystic Japanese profile for シルビア
auto_d0ce7a529e_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-1%	0.91	100	Auto female_mystic Chinese profile for 西尔维亚
auto_52ca6f4b81_jp	azure	ja-JP	ja-JP-NanamiNeural		0%	0.93	100	Auto female_mystic Japanese profile for ソリア・ナイワー
auto_52ca6f4b81_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	+2%	0.95	100	Auto female_mystic Chinese profile for 索里亚·奈瓦
auto_9ccf20f411_jp	azure	ja-JP	ja-JP-DaichiNeural		-5%	1.01	100	Auto male_heroic Japanese profile for ハリー・茜沢・アンダーソン
auto_9ccf20f411_cn	azure	zh-CN	zh-CN-YunyeNeural	serious	-2%	0.96	100	Auto male_heroic Chinese profile for 哈利·茜泽·安德森
auto_7b0ac0cc38_jp	azure	ja-JP	ja-JP-NaokiNeural		-1%	0.92	100	Auto male_calm Japanese profile for ファヴニール
auto_7b0ac0cc38_cn	azure	zh-CN	zh-CN-YunxiNeural	serious	-2%	0.95	100	Auto male_calm Chinese profile for 法納夫
auto_3ec1136d47_jp	azure	ja-JP	ja-JP-NaokiNeural		-1%	1.00	100	Auto male_bright Japanese profile for スタッフ
auto_3ec1136d47_cn	azure	zh-CN	zh-CN-YunxiNeural	cheerful	+2%	1.00	100	Auto male_bright Chinese profile for 职员
auto_83c1e67a1f_jp	azure	ja-JP	ja-JP-NanamiNeural		0%	0.97	100	Auto female_cool Japanese profile for オトタチバナ
auto_83c1e67a1f_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	+1%	0.94	100	Auto female_cool Chinese profile for 弟橘
auto_c86cc9b89b_jp	azure	ja-JP	ja-JP-NanamiNeural		-4%	0.93	100	Auto female_cool Japanese profile for サクラ
auto_c86cc9b89b_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-5%	0.97	100	Auto female_cool Chinese profile for 樱
auto_64ce72be02_jp	azure	ja-JP	ja-JP-NanamiNeural		0%	0.95	100	Auto female_mystic Japanese profile for フラット
auto_64ce72be02_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-4%	0.93	100	Auto female_mystic Chinese profile for 弗拉特
auto_18ae99ca0e_jp	azure	ja-JP	ja-JP-NanamiNeural	chat	+6%	0.99	100	Auto female_gentle Japanese profile for マリーンズ
auto_18ae99ca0e_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	gentle	+4%	1.01	100	Auto female_gentle Chinese profile for 水兵们
auto_3227846e4f_jp	azure	ja-JP	ja-JP-DaichiNeural		-6%	0.95	100	Auto male_gruff Japanese profile for テペウ
auto_3227846e4f_cn	azure	zh-CN	zh-CN-YunyeNeural	disgruntled	-3%	0.93	100	Auto male_gruff Chinese profile for 特佩乌
auto_d63f1c8c2c_jp	azure	ja-JP	ja-JP-NaokiNeural		-5%	0.92	100	Auto male_calm Japanese profile for イシュキック
auto_d63f1c8c2c_cn	azure	zh-CN	zh-CN-YunxiNeural	serious	-4%	0.91	100	Auto male_calm Chinese profile for 希基克
auto_320f097bfb_jp	azure	ja-JP	ja-JP-NanamiNeural	chat	+10%	1.07	100	Auto child_light Japanese profile for グレイ・リリィ
auto_320f097bfb_cn	azure	zh-CN	zh-CN-XiaoyiNeural	cheerful	+3%	1.05	100	Auto child_light Chinese profile for 格蕾·Lily
auto_dcc93cb3c2_jp	azure	ja-JP	ja-JP-NaokiNeural		-4%	0.97	100	Auto male_calm Japanese profile for アス
auto_dcc93cb3c2_cn	azure	zh-CN	zh-CN-YunxiNeural	serious	-4%	0.94	100	Auto male_calm Chinese profile for 阿斯
auto_f011d9344a_jp	azure	ja-JP	ja-JP-NaokiNeural		-8%	0.90	100	Auto alter_shadow Japanese profile for アスカラポス
auto_f011d9344a_cn	azure	zh-CN	zh-CN-YunxiNeural	serious	-8%	0.92	100	Auto alter_shadow Chinese profile for 阿斯卡拉福斯
auto_085aeec17b_jp	azure	ja-JP	ja-JP-AoiNeural		+3%	0.98	100	Auto female_noble Japanese profile for アッド
auto_085aeec17b_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	serious	+3%	0.94	100	Auto female_noble Chinese profile for 亚德
auto_9ce7f6a4d0_jp	azure	ja-JP	ja-JP-DaichiNeural		-4%	1.01	100	Auto male_heroic Japanese profile for トリムマウ
auto_9ce7f6a4d0_cn	azure	zh-CN	zh-CN-YunyeNeural	serious	-5%	0.95	100	Auto male_heroic Chinese profile for 特里姆玛乌
auto_834b7bd1e9_jp	azure	ja-JP	ja-JP-AoiNeural		+1%	0.95	100	Auto female_noble Japanese profile for ガベージ
auto_834b7bd1e9_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	serious	-2%	0.96	100	Auto female_noble Chinese profile for 垃圾
auto_8bf6957132_jp	azure	ja-JP	ja-JP-DaichiNeural		-6%	0.94	100	Auto male_gruff Japanese profile for ハデス
auto_8bf6957132_cn	azure	zh-CN	zh-CN-YunyeNeural	disgruntled	-9%	0.94	100	Auto male_gruff Chinese profile for 哈迪斯
auto_ec6c943e99_jp	azure	ja-JP	ja-JP-DaichiNeural		-10%	0.96	100	Auto male_gruff Japanese profile for ペルセポネ
auto_ec6c943e99_cn	azure	zh-CN	zh-CN-YunyeNeural	disgruntled	-6%	0.92	100	Auto male_gruff Chinese profile for 珀耳塞福涅
auto_1b4da1069e_jp	azure	ja-JP	ja-JP-NaokiNeural		-1%	1.06	100	Auto male_bright Japanese profile for オルガ·カルデアス
auto_1b4da1069e_cn	azure	zh-CN	zh-CN-YunxiNeural	cheerful	+1%	1.04	100	Auto male_bright Chinese profile for 奥尔加·迦勒底亚斯
auto_44a67787ee_jp	azure	ja-JP	ja-JP-NaokiNeural		-2%	1.02	100	Auto male_bright Japanese profile for グリム
auto_44a67787ee_cn	azure	zh-CN	zh-CN-YunxiNeural	cheerful	-4%	1.06	100	Auto male_bright Chinese profile for 格里姆
auto_36cd2e19ac_jp	azure	ja-JP	ja-JP-NanamiNeural	chat	+3%	1.00	100	Auto female_gentle Japanese profile for 賢人グリム
auto_36cd2e19ac_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	gentle	+3%	1.00	100	Auto female_gentle Chinese profile for 贤人格里姆
auto_2ab44b58fb_jp	azure	ja-JP	ja-JP-NaokiNeural		-6%	0.92	100	Auto male_calm Japanese profile for ゴフ
auto_2ab44b58fb_cn	azure	zh-CN	zh-CN-YunxiNeural	serious	-2%	0.97	100	Auto male_calm Chinese profile for 戈夫
